forecast_date,target,horizon,q0.025,q0.25,q0.5,q0.75,q0.975
2021-10-23,DAX,1 day,-2.07271098010716,-0.31997545087079,0.0897228257889044,0.516064825217154,1.50235674658963
2021-10-23,DAX,2 day,-2.16740563887759,-0.50893460383633,0.0966367467780044,0.704061320342787,2.14942228874573
2021-10-23,DAX,5 day,-2.18794935337706,-0.56363140653621,0.0772078200263506,0.68427499320156,3.26443886839167
2021-10-23,DAX,6 day,-2.37882884233351,-0.520653512000343,0.192739958747089,0.981339084307624,3.43518264431667
2021-10-23,DAX,7 day,-2.63631481453023,-0.39582508769334,0.305491414009122,1.13259568231886,4.08192964710431
2021-10-23,temperature,36 hour,10.1140215839546,11.4416797307253,12.1383034263517,12.834927121978,14.1625852687488
2021-10-23,temperature,48 hour,-0.785218492561333,2.00661554948492,3.47149395412264,4.93637235876036,7.72820640080661
2021-10-23,temperature,60 hour,13.0036198109833,14.6843141425845,15.5661763142182,16.4480384858518,18.1287328174531
2021-10-23,temperature,72 hour,3.79378672633214,6.86404569786983,8.4750139704518,10.0859822430338,13.1562412145715
2021-10-23,temperature,84 hour,10.8807375910444,13.0021815345897,14.1153055142913,15.228429493993,17.3498734375383
2021-10-23,wind,36 hour,0.457306559810807,3.09119005464479,5.19791747283427,7.472945582614,11.9706467963544
2021-10-23,wind,48 hour,0.212578608558182,1.81281201826458,3.38635108067489,5.21891876505012,9.00224171111206
2021-10-23,wind,60 hour,1.0538415421546,5.10997201478872,7.77536221135239,10.525097622442,15.8398308299539
2021-10-23,wind,72 hour,0.5298399968901,3.15508333911006,5.08279362315034,7.11827161746873,11.0967188601118
2021-10-23,wind,84 hour,1.8969665676922,7.17906167426279,10.3225759367735,13.5140063210371,19.6372340738053
